date,product_id,product_name,category,warehouse,region,beginning_inventory,current_inventory,daily_sales,units_sold,lost_sales,inventory_received,supplier_lead_time,reorder_point,unit_price,discount,promotion,day_of_week,month,season,demand_forecast,stockout_event,sales_rolling_mean_7_days,sales_rolling_mean_30_days,inventory_to_demand_ratio,days_of_inventory_remaining,demand_growth_rate,inventory_change,lead_time_demand,safety_stock_gap,reorder_risk,promotion_demand_change,historical_stockout_rate,stockout_within_next_7_days
2024-08-05,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,118,89,29,29,0,0,12,331,291.42,0.0,0,Monday,8,Summer,22.93,0,24.142857142857142,25.533333333333335,3.6863905325443787,3.6863905325443787,-0.05445729205520337,-29.0,289.7142857142857,-200.71428571428572,1,0.21009830774783947,0.013824884792626729,0
2024-08-06,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,89,61,28,28,0,0,12,331,291.42,0.0,0,Tuesday,8,Summer,23.92,0,25.571428571428573,25.133333333333333,2.3854748603351954,2.3854748603351954,0.017430845017051992,-28.0,306.8571428571429,-245.8571428571429,1,0.20921491617044624,0.013761467889908258,0
2024-08-07,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,61,31,30,30,0,0,12,331,291.42,0.0,0,Wednesday,8,Summer,23.12,0,27.714285714285715,25.366666666666667,1.1185567010309279,1.1185567010309279,0.09254740003754461,-30.0,332.57142857142856,-301.57142857142856,1,0.20856962822936354,0.0136986301369863,0
2024-08-08,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,468,455,13,13,0,437,17,331,291.42,0.0,0,Thursday,8,Summer,19.3,0,28.285714285714285,25.5,16.085858585858585,16.085858585858585,0.10924369747899156,424.0,480.85714285714283,-25.857142857142833,0,0.20747702589807854,0.013636363636363636,0
2024-08-09,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,455,430,25,25,0,0,12,331,291.42,0.0,0,Friday,8,Summer,21.14,0,27.428571428571427,25.4,15.677083333333334,15.677083333333334,0.0798650168728909,-25.0,329.1428571428571,100.85714285714289,0,0.2102423068108423,0.013574660633484163,0
2024-08-10,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,430,405,25,25,0,0,12,331,291.42,0.0,0,Saturday,8,Summer,31.8,0,27.142857142857142,25.433333333333334,14.921052631578947,14.921052631578947,0.06721587717655866,-25.0,325.7142857142857,79.28571428571428,0,0.21027746671643646,0.013513513513513514,0
2024-08-11,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,405,378,27,27,0,0,14,331,291.42,0.0,0,Sunday,8,Summer,29.45,0,25.714285714285715,25.533333333333335,14.7,14.7,0.007086907870197662,-27.0,360.0,18.0,0,0.21031230003921797,0.013452914798206279,0
2024-08-12,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,378,345,33,33,0,0,14,331,291.42,0.0,0,Monday,8,Summer,27.64,0,25.285714285714285,25.466666666666665,13.64406779661017,13.64406779661017,-0.007105459985041112,-33.0,354.0,-9.0,0,0.20989936331895667,0.013392857142857142,0
2024-08-13,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,345,318,27,27,0,0,12,331,291.42,0.0,0,Tuesday,8,Summer,24.13,0,25.857142857142858,25.766666666666666,12.298342541436464,12.298342541436464,0.0035113657364628176,-27.0,310.2857142857143,7.714285714285722,1,0.2081572662134852,0.013333333333333334,0
2024-08-14,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,318,296,22,22,0,0,12,331,291.42,0.0,0,Wednesday,8,Summer,19.61,0,25.714285714285715,25.8,11.511111111111111,11.511111111111111,-0.0033222591362126125,-22.0,308.57142857142856,-12.571428571428555,1,0.20775949624212867,0.01327433628318584,0
2024-08-15,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,296,260,36,36,0,0,12,331,291.42,0.0,0,Thursday,8,Summer,26.26,0,24.571428571428573,25.633333333333333,10.581395348837209,10.581395348837209,-0.04142671372840416,-36.0,294.8571428571429,-34.85714285714289,1,0.2084648377437889,0.013215859030837005,0
2024-08-16,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,260,237,23,23,0,0,12,331,291.42,0.0,0,Friday,8,Summer,25.84,0,27.857142857142858,26.2,8.507692307692308,8.507692307692308,0.06324972737186482,-23.0,334.2857142857143,-97.28571428571428,1,0.20610226724553785,0.013157894736842105,0
2024-08-17,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,237,205,32,32,0,0,12,331,291.42,0.0,0,Saturday,8,Summer,33.69,0,27.571428571428573,26.1,7.435233160621761,7.435233160621761,0.05637657361795293,-32.0,330.8571428571429,-125.85714285714289,1,0.2065894033107148,0.013100436681222707,0
2024-08-18,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,205,171,34,34,0,0,12,331,291.42,0.0,0,Sunday,8,Summer,25.95,0,28.571428571428573,26.133333333333333,5.984999999999999,5.984999999999999,0.0932944606413995,-34.0,342.8571428571429,-171.8571428571429,1,0.2051266742293072,0.013043478260869565,0
2024-08-19,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,171,150,21,21,0,0,12,331,291.42,0.0,0,Monday,8,Summer,26.05,0,29.571428571428573,26.266666666666666,5.0724637681159415,5.0724637681159415,0.1258158085569254,-21.0,354.8571428571429,-204.8571428571429,1,0.20325203252032517,0.012987012987012988,0
2024-08-20,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,150,127,23,23,0,0,12,331,291.42,0.0,0,Tuesday,8,Summer,31.26,0,27.857142857142858,25.9,4.558974358974359,4.558974358974359,0.07556536127964707,-23.0,334.2857142857143,-207.28571428571428,1,0.20417011548618488,0.01293103448275862,0
2024-08-21,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,127,104,23,23,0,0,12,331,291.42,0.0,0,Wednesday,8,Summer,24.53,0,27.285714285714285,26.133333333333333,3.81151832460733,3.81151832460733,0.044096209912536426,-23.0,327.42857142857144,-223.42857142857144,1,0.20465563602818507,0.012875536480686695,0
2024-08-22,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,104,72,32,32,0,0,12,331,291.42,0.0,0,Thursday,8,Summer,26.03,0,27.428571428571427,26.1,2.625,2.625,0.05090311986863699,-32.0,329.1428571428571,-257.1428571428571,1,0.205137227304715,0.01282051282051282,0
2024-08-23,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,72,43,29,29,0,0,12,331,291.42,0.0,0,Friday,8,Summer,26.54,0,26.857142857142858,26.333333333333332,1.601063829787234,1.601063829787234,0.0198915009041592,-29.0,322.2857142857143,-279.2857142857143,1,0.2037166627789441,0.01276595744680851,0
2024-08-24,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,43,18,25,25,0,0,12,331,291.42,0.0,0,Saturday,8,Summer,25.86,0,27.714285714285715,26.666666666666668,0.6494845360824743,0.6494845360824743,0.03928571428571428,-25.0,332.57142857142856,-314.57142857142856,1,0.2029397543757856,0.012711864406779662,0
2024-08-25,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,349,308,41,41,0,331,16,331,291.42,0.15,1,Sunday,8,Summer,35.82,0,26.714285714285715,26.6,11.529411764705882,11.529411764705882,0.004296455424274957,290.0,427.42857142857144,-119.42857142857144,1,0.20300404390525695,0.012658227848101266,0
2024-08-26,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,308,289,19,19,0,0,12,331,291.42,0.0,0,Monday,8,Summer,19.97,0,27.714285714285715,26.8,10.427835051546392,10.427835051546392,0.034115138592750546,-19.0,332.57142857142856,-43.571428571428555,1,0.2447140381282495,0.012605042016806723,0
2024-08-27,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,289,266,23,23,0,0,12,331,291.42,0.0,0,Tuesday,8,Summer,23.09,0,27.428571428571427,26.533333333333335,9.697916666666668,9.697916666666668,0.033740129217516034,-23.0,329.1428571428571,-63.14285714285711,1,0.24607013301088268,0.012552301255230125,0
2024-08-28,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,266,243,23,23,0,0,15,331,291.42,0.0,0,Wednesday,8,Summer,25.02,0,27.428571428571427,26.3,8.859375,8.859375,0.042911461162411645,-23.0,411.4285714285714,-168.4285714285714,1,0.24655884377150727,0.0125,0
2024-08-29,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,243,214,29,29,0,0,12,331,291.42,0.0,0,Thursday,8,Summer,23.02,0,27.428571428571427,26.433333333333334,7.802083333333334,7.802083333333334,0.03765087371644742,-29.0,329.1428571428571,-115.14285714285711,1,0.24704370179948593,0.012448132780082987,0
2024-08-30,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,214,190,24,24,0,0,12,331,291.42,0.0,0,Friday,8,Summer,24.18,0,27.0,26.966666666666665,7.037037037037037,7.037037037037037,0.00123609394313974,-24.0,324.0,-134.0,1,0.2462482946793998,0.012396694214876033,0
2024-08-31,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,190,161,29,29,0,0,12,331,291.42,0.0,0,Saturday,8,Summer,31.69,0,26.285714285714285,26.9,6.125,6.125,-0.02283590015932022,-29.0,315.42857142857144,-154.42857142857144,1,0.2465183423913044,0.012345679012345678,1
2024-09-01,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,161,126,35,35,0,0,12,331,291.42,0.0,0,Sunday,9,Autumn,28.44,0,26.857142857142858,27.233333333333334,4.691489361702128,4.691489361702128,-0.013813603776884086,-35.0,322.2857142857143,-196.28571428571428,1,0.24573263478113905,0.012295081967213115,1
2024-09-02,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,126,103,23,23,0,0,12,331,291.42,0.0,0,Monday,9,Autumn,20.29,0,26.0,27.5,3.9615384615384617,3.9615384615384617,-0.05454545454545454,-23.0,312.0,-209.0,1,0.2436995967741935,0.012244897959183673,1
2024-09-03,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,103,80,23,23,0,0,12,331,291.42,0.0,0,Tuesday,9,Autumn,23.9,0,26.571428571428573,27.1,3.010752688172043,3.010752688172043,-0.0195044807590933,-23.0,318.8571428571429,-238.8571428571429,1,0.24418410041841004,0.012195121951219513,1
2024-09-04,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,80,59,21,21,0,0,12,331,291.42,0.0,0,Wednesday,9,Autumn,26.89,0,26.571428571428573,26.866666666666667,2.2204301075268815,2.2204301075268815,-0.01098901098901095,-21.0,318.8571428571429,-259.8571428571429,1,0.24466488829609875,0.012145748987854251,1
2024-09-05,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,59,34,25,25,0,0,12,331,291.42,0.0,0,Thursday,9,Autumn,28.02,0,26.285714285714285,26.6,1.2934782608695652,1.2934782608695652,-0.011815252416756267,-25.0,315.42857142857144,-281.42857142857144,1,0.2455557401561721,0.012096774193548387,1
2024-09-06,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,34,11,23,23,0,0,12,331,291.42,0.0,0,Friday,9,Autumn,30.1,0,25.714285714285715,26.5,0.42777777777777776,0.42777777777777776,-0.029649595687331498,-23.0,308.57142857142856,-297.57142857142856,1,0.2456154864328259,0.012048192771084338,1
2024-09-07,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,11,0,46,11,35,0,12,331,291.42,0.0,0,Saturday,9,Autumn,35.81,1,25.571428571428573,26.266666666666666,0.0,0.0,-0.026468455402465462,-11.0,306.8571428571429,-306.8571428571429,1,0.24608537992418006,0.012,1
2024-09-08,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,0,0,27,0,27,0,12,331,291.42,0.0,0,Sunday,9,Autumn,27.09,1,28.0,27.366666666666667,0.0,0.0,0.023142509135200957,0.0,336.0,-336.0,1,0.24186160641256346,0.01593625498007968,1
2024-09-09,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,0,0,19,0,19,0,12,331,291.42,0.0,0,Monday,9,Autumn,23.82,1,26.857142857142858,27.433333333333334,0.0,0.0,-0.021003298038534967,0.0,322.2857142857143,-322.2857142857143,1,0.2415309446254071,0.01984126984126984,0
2024-09-10,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,437,409,28,28,0,437,12,331,291.42,0.15,1,Tuesday,9,Autumn,30.17,0,26.285714285714285,27.233333333333334,15.559782608695652,15.559782608695652,-0.03479629305822703,409.0,315.42857142857144,93.57142857142856,0,0.24281539210910855,0.023715415019762844,0
2024-09-11,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,409,376,33,33,0,0,12,331,291.42,0.0,0,Wednesday,9,Autumn,27.6,0,27.0,27.266666666666666,13.925925925925926,13.925925925925926,-0.009779951100244464,-33.0,324.0,52.0,0,0.23026170127972367,0.023622047244094488,0
2024-09-12,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,376,363,13,13,0,0,12,331,291.42,0.0,0,Thursday,9,Autumn,25.97,0,28.714285714285715,27.266666666666666,12.641791044776118,12.641791044776118,0.053091163115613065,-13.0,344.57142857142856,18.428571428571445,0,0.22874089734554853,0.023529411764705882,0
2024-09-13,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,363,334,29,29,0,0,12,331,291.42,0.0,0,Friday,9,Autumn,26.74,0,27.0,26.8,12.37037037037037,12.37037037037037,0.007462686567164152,-29.0,324.0,10.0,0,0.23119185407662446,0.0234375,0
2024-09-14,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,334,301,33,33,0,0,12,331,291.42,0.0,0,Saturday,9,Autumn,36.67,0,27.857142857142858,27.033333333333335,10.805128205128204,10.805128205128204,0.030473841817861502,-33.0,334.2857142857143,-33.28571428571428,1,0.23046635751159344,0.023346303501945526,0
2024-09-15,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,301,260,41,41,0,0,12,331,291.42,0.0,0,Sunday,9,Autumn,32.17,0,26.0,26.933333333333334,10.0,10.0,-0.03465346534653466,-41.0,312.0,-52.0,1,0.22896267606655352,0.023255813953488372,0
2024-09-16,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,260,225,35,35,0,0,12,331,291.42,0.0,0,Monday,9,Autumn,32.04,0,28.0,27.533333333333335,8.035714285714286,8.035714285714286,0.01694915254237282,-35.0,336.0,-111.0,1,0.22591802617167248,0.023166023166023165,0
2024-09-17,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,225,198,27,27,0,0,12,331,291.42,0.0,0,Tuesday,9,Autumn,26.67,0,30.285714285714285,27.633333333333333,6.537735849056604,6.537735849056604,0.09598483542995001,-27.0,363.42857142857144,-165.42857142857144,1,0.2240694824645638,0.023076923076923078,0
2024-09-18,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,198,169,29,29,0,0,12,331,291.42,0.0,0,Wednesday,9,Autumn,29.92,0,30.142857142857142,27.4,5.606635071090047,5.606635071090047,0.10010427528675708,-29.0,361.7142857142857,-192.71428571428572,1,0.22377622377622383,0.022988505747126436,1
2024-09-19,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,169,155,14,14,0,0,12,331,291.42,0.0,0,Thursday,9,Autumn,28.22,0,29.571428571428573,27.666666666666668,5.241545893719806,5.241545893719806,0.06884681583476765,-14.0,354.8571428571429,-199.8571428571429,1,0.2231030416684426,0.022900763358778626,1
2024-09-20,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,155,125,30,30,0,0,15,331,291.42,0.0,0,Friday,9,Autumn,23.25,0,29.714285714285715,27.366666666666667,4.206730769230769,4.206730769230769,0.08578388724551941,-30.0,445.7142857142857,-320.7142857142857,1,0.2252952100137505,0.022813688212927757,1
2024-09-21,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,125,90,35,35,0,0,12,331,291.42,0.0,0,Saturday,9,Autumn,33.52,0,29.857142857142858,27.6,3.014354066985646,3.014354066985646,0.0817805383022774,-35.0,358.2857142857143,-268.2857142857143,1,0.22442961353406804,0.022727272727272728,1
2024-09-22,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,90,59,31,31,0,0,12,331,291.42,0.0,0,Sunday,9,Autumn,26.02,0,30.142857142857142,27.7,1.9573459715639812,1.9573459715639812,0.0881897885507994,-31.0,361.7142857142857,-302.7142857142857,1,0.22262763479188313,0.022641509433962263,1
2024-09-23,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,59,39,20,20,0,0,12,331,291.42,0.0,0,Monday,9,Autumn,19.73,0,28.714285714285715,27.766666666666666,1.3582089552238805,1.3582089552238805,0.0341279368890414,-20.0,344.57142857142856,-305.57142857142856,1,0.22159527367700665,0.022556390977443608,1
2024-09-24,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,39,2,37,37,0,0,12,331,291.42,0.0,0,Tuesday,9,Autumn,23.67,0,26.571428571428573,27.6,0.07526881720430108,0.07526881720430108,-0.03726708074534161,-37.0,318.8571428571429,-316.8571428571429,1,0.22262910928862842,0.02247191011235955,1
2024-09-25,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,2,0,26,2,24,0,16,331,291.42,0.0,0,Wednesday,9,Autumn,23.66,1,28.0,27.466666666666665,0.0,0.0,0.0194174757281554,-2.0,448.0,-448.0,1,0.22048846675712347,0.022388059701492536,0
2024-09-26,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,428,409,19,19,0,428,12,331,291.42,0.0,0,Thursday,9,Autumn,24.04,0,27.571428571428573,27.7,14.83419689119171,14.83419689119171,-0.004641567818463045,409.0,330.8571428571429,78.14285714285711,0,0.2204048984995588,0.026022304832713755,0
2024-09-27,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,409,389,20,20,0,0,12,331,291.42,0.0,0,Friday,9,Autumn,20.94,0,28.285714285714285,27.566666666666666,13.752525252525253,13.752525252525253,0.026083952323371885,-20.0,339.42857142857144,49.571428571428555,0,0.22161411421735128,0.025925925925925925,0
2024-09-28,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,389,364,25,25,0,0,12,331,291.42,0.0,0,Saturday,9,Autumn,25.78,0,26.857142857142858,27.466666666666665,13.553191489361701,13.553191489361701,-0.022191400832177455,-25.0,322.2857142857143,41.71428571428572,0,0.22263199023868607,0.025830258302583026,0
2024-09-29,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,364,333,31,31,0,0,15,331,291.42,0.0,0,Sunday,9,Autumn,31.13,0,25.428571428571427,27.333333333333332,13.095505617977528,13.095505617977528,-0.0696864111498258,-31.0,381.4285714285714,-48.42857142857139,0,0.22272454108391623,0.025735294117647058,0
2024-09-30,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,333,311,22,22,0,0,18,331,291.42,0.0,0,Monday,9,Autumn,25.62,0,25.428571428571427,27.566666666666666,12.230337078651687,12.230337078651687,-0.0775608913456556,-22.0,457.71428571428567,-146.71428571428567,1,0.22171921095205094,0.02564102564102564,0
2024-10-01,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,311,277,34,34,0,0,12,331,291.42,0.0,0,Tuesday,10,Autumn,31.38,0,25.714285714285715,27.333333333333332,10.772222222222222,10.772222222222222,-0.05923344947735184,-34.0,308.57142857142856,-31.571428571428555,1,0.22236073659534686,0.025547445255474453,0
2024-10-02,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,277,248,29,29,0,0,12,331,291.42,0.0,0,Wednesday,10,Autumn,43.13,0,25.285714285714285,27.3,9.807909604519775,9.807909604519775,-0.07378335949764528,-29.0,303.42857142857144,-55.428571428571445,1,0.2208215927628652,0.025454545454545455,1
2024-10-03,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,248,205,43,43,0,0,12,331,291.42,0.0,0,Thursday,10,Autumn,37.79,0,25.714285714285715,27.5,7.972222222222222,7.972222222222222,-0.0649350649350649,-43.0,308.57142857142856,-103.57142857142856,1,0.22019814208237137,0.025362318840579712,1
2024-10-04,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,205,169,36,36,0,0,12,331,291.42,0.0,0,Friday,10,Autumn,36.69,0,29.142857142857142,28.166666666666668,5.799019607843137,5.799019607843137,0.03465765004226536,-36.0,349.7142857142857,-180.71428571428572,1,0.21707463482958717,0.02527075812274368,1
2024-10-05,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,169,128,41,41,0,0,12,331,291.42,0.0,0,Saturday,10,Autumn,35.14,0,31.428571428571427,28.666666666666668,4.072727272727273,4.072727272727273,0.09634551495016601,-41.0,377.1428571428571,-249.1428571428571,1,0.2152306896139913,0.025179856115107913,1
2024-10-06,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,128,80,48,48,0,0,12,331,291.42,0.0,0,Sunday,10,Autumn,44.11,0,33.714285714285715,29.2,2.3728813559322033,2.3728813559322033,0.15459882583170262,-48.0,404.57142857142856,-324.57142857142856,1,0.21252572152165897,0.025089605734767026,1
2024-10-07,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,80,49,31,31,0,0,12,331,291.42,0.0,0,Monday,10,Autumn,27.7,0,36.142857142857146,30.033333333333335,1.3557312252964426,1.3557312252964426,0.20342476613286828,-31.0,433.7142857142858,-384.7142857142858,1,0.20863243384857233,0.025,1
2024-10-08,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,49,22,27,27,0,0,12,331,291.42,0.0,0,Tuesday,10,Autumn,31.42,0,37.42857142857143,29.533333333333335,0.5877862595419847,0.5877862595419847,0.2673331183489197,-27.0,449.14285714285717,-427.14285714285717,1,0.20773072860291336,0.02491103202846975,1
2024-10-09,P0029,Wireless Headphones 1,Electronics,Bengaluru DC,South,22,0,34,22,12,0,12,331,291.42,0.0,0,Wednesday,10,Autumn,35.51,1,36.42857142857143,29.533333333333335,0.0,0.0,0.23347307320219285,-22.0,437.14285714285717,-437.14285714285717,1,0.20752682584634582,0.024822695035460994,1
